Date, Hour, RENEWABLES, NUCLEAR, THERMAL, IMPORTS, HYDRO,
2016-07-05, 16, 12903, 2281, 7608, 7034, 3714, 
2016-07-05, 17, 12358, 2281, 8321, 7618, 3744, 
2016-07-05, 18, 11573, 2279, 8270, 8377, 4272, 
2016-07-05, 19, 9462, 2280, 9387, 9019, 4506, 
2016-07-05, 20, 6771, 2280, 10719, 9375, 4812, 
2016-07-05, 21, 5864, 2281, 11240, 9718, 4497, 
2016-07-05, 22, 5822, 2282, 10293, 9743, 4308, 
2016-07-05, 23, 5404, 2283, 9262, 8847, 3854, 
2016-07-05, 24, 5697, 2284, 7564, 8044, 3477, 
2016-07-06, 1, 5412, 2283, 7088, 7657, 2831, 
2016-07-06, 2, 5704, 2282, 6157, 7406, 2584, 
2016-07-06, 3, 5322, 2282, 6148, 7398, 2410, 
2016-07-06, 4, 5198, 2281, 5916, 7362, 2447, 
2016-07-06, 5, 4965, 2281, 6116, 7627, 2546, 
2016-07-06, 6, 4714, 2280, 6316, 8352, 2777, 
2016-07-06, 7, 5296, 2281, 6085, 9002, 2865, 
2016-07-06, 8, 7512, 2282, 6163, 7826, 3138, 
2016-07-06, 9, 9702, 2282, 5687, 7414, 3155, 
2016-07-06, 10, 10713, 2283, 5808, 7219, 3169, 
2016-07-06, 11, 11481, 2283, 5248, 7592, 3154, 
2016-07-06, 12, 11736, 2282, 5347, 7587, 3159, 
2016-07-06, 13, 12046, 2282, 5584, 7477, 3279, 
2016-07-06, 14, 12410, 2280, 5844, 7791, 3284, 
2016-07-06, 15, 12650, 2281, 6353, 7869, 3467, 
2016-07-06, 16, 12786, 2280, 7111, 7842, 3545, 
2016-07-06, 17, 12355, 2281, 8106, 7933, 3647, 
2016-07-06, 18, 11464, 2282, 8415, 8353, 3903, 
2016-07-06, 19, 9477, 2281, 9016, 8905, 4690, 
2016-07-06, 20, 6843, 2282, 10086, 9497, 4955, 
2016-07-06, 21, 5753, 2282, 10283, 10248, 4846, 
2016-07-06, 22, 5621, 2282, 9786, 10334, 4535, 
2016-07-06, 23, 5550, 2283, 8735, 9243, 4076, 
2016-07-06, 24, 5603, 2283, 7426, 8478, 3486, 
2016-07-07, 1, 5222, 2283, 7117, 7983, 2822, 
2016-07-07, 2, 5710, 2283, 6158, 7434, 2616, 
2016-07-07, 3, 5805, 2284, 5567, 7356, 2646, 
2016-07-07, 4, 5551, 2283, 5557, 7326, 2583, 
2016-07-07, 5, 5212, 2283, 5694, 7699, 2751, 
2016-07-07, 6, 4701, 2283, 6481, 7986, 3144, 
2016-07-07, 7, 5227, 2282, 6455, 8853, 3014, 
2016-07-07, 8, 7673, 2283, 6054, 8639, 2780, 
2016-07-07, 9, 9851, 2283, 5600, 8105, 2808, 
2016-07-07, 10, 10732, 2284, 5782, 7738, 3070, 
2016-07-07, 11, 10959, 2284, 6029, 7752, 3196, 
2016-07-07, 12, 11067, 2283, 6195, 7943, 3355, 
2016-07-07, 13, 11051, 2283, 6600, 8103, 3277, 
2016-07-07, 14, 11138, 2283, 7603, 7962, 3629, 
2016-07-07, 15, 11595, 2283, 7873, 8269, 3286, 
2016-07-07, 16, 11736, 2284, 8761, 7813, 3465, 
2016-07-07, 17, 11679, 2283, 9335, 7970, 3689, 
2016-07-07, 18, 11072, 2285, 9678, 8238, 3925, 
2016-07-07, 19, 9130, 2284, 9875, 9368, 4358, 
2016-07-07, 20, 6643, 2283, 10398, 10156, 4852, 
2016-07-07, 21, 5860, 2284, 10221, 10879, 4869, 
2016-07-07, 22, 5888, 2283, 9617, 10856, 4577, 
2016-07-07, 23, 5602, 2284, 8970, 9599, 4042, 
2016-07-07, 24, 5583, 2283, 8056, 8609, 3440, 
2016-07-08, 1, 5212, 2283, 6797, 8462, 3251, 
2016-07-08, 2, 5445, 2282, 5999, 8087, 2896, 
2016-07-08, 3, 5503, 2283, 5484, 7929, 2799, 
2016-07-08, 4, 5383, 2283, 5421, 7803, 2905, 
2016-07-08, 5, 5278, 2283, 5469, 8109, 2920, 
2016-07-08, 6, 4825, 2284, 5574, 9037, 3319, 
2016-07-08, 7, 5189, 2283, 5473, 9606, 3410, 
2016-07-08, 8, 7144, 2284, 5692, 8843, 3516, 
2016-07-08, 9, 9278, 2284, 5640, 8109, 3319, 
2016-07-08, 10, 10344, 2284, 5757, 7978, 3323, 
2016-07-08, 11, 10934, 2285, 5721, 7874, 3561, 
2016-07-08, 12, 10918, 2285, 6331, 8085, 3582, 
2016-07-08, 13, 10989, 2285, 6792, 8275, 3566, 
2016-07-08, 14, 11189, 2286, 7208, 8442, 3591, 
2016-07-08, 15, 11513, 2284, 7732, 8583, 3652, 
2016-07-08, 16, 11625, 2285, 8822, 8508, 3753, 
2016-07-08, 17, 11497, 2284, 9037, 9076, 4013, 
2016-07-08, 18, 10669, 2284, 9623, 9542, 4083, 
2016-07-08, 19, 8965, 2284, 10289, 9947, 4453, 
2016-07-08, 20, 6077, 2283, 10913, 10718, 5006, 
2016-07-08, 21, 5123, 2283, 11234, 10966, 4808, 
2016-07-08, 22, 5353, 2283, 10045, 11067, 4821, 
2016-07-08, 23, 5126, 2282, 8902, 10546, 4393, 
2016-07-08, 24, 5071, 2283, 7993, 9574, 3855, 
2016-07-09, 1, 5246, 2283, 6899, 9032, 3264, 
2016-07-09, 2, 5577, 2283, 5370, 8829, 3171, 
2016-07-09, 3, 5601, 2285, 4808, 8429, 3064, 
2016-07-09, 4, 5484, 2284, 4262, 8520, 2997, 
2016-07-09, 5, 4890, 2284, 4368, 8673, 3177, 
2016-07-09, 6, 4598, 2284, 4697, 8810, 3197, 
2016-07-09, 7, 5514, 2283, 3909, 9240, 2985, 
2016-07-09, 8, 7905, 2284, 3760, 8082, 2751, 
2016-07-09, 9, 9949, 2283, 3896, 7104, 2650, 
2016-07-09, 10, 10772, 2283, 3948, 7002, 2958, 
2016-07-09, 11, 11448, 2284, 4073, 7235, 2998, 
2016-07-09, 12, 11804, 2282, 4093, 7785, 3142, 
2016-07-09, 13, 12005, 2281, 4707, 7981, 3124, 
2016-07-09, 14, 12635, 2281, 4871, 8071, 3230, 
2016-07-09, 15, 13056, 2280, 5237, 8024, 3256, 
2016-07-09, 16, 12633, 2281, 6281, 8241, 3464, 
2016-07-09, 17, 11945, 2280, 7322, 8457, 3729, 
2016-07-09, 18, 11163, 2281, 7726, 9259, 3820, 
2016-07-09, 19, 9277, 2282, 8085, 10250, 4301, 
2016-07-09, 20, 6569, 2282, 8666, 10935, 4821, 
2016-07-09, 21, 5528, 2283, 8929, 11283, 4665, 
2016-07-09, 22, 5337, 2282, 8573, 11210, 4463, 
2016-07-09, 23, 5223, 2282, 7954, 10485, 3851, 
2016-07-09, 24, 4811, 2282, 7046, 10073, 3481, 
2016-07-10, 1, 4607, 2283, 6651, 8839, 3406, 
2016-07-10, 2, 5162, 2283, 5355, 8609, 3038, 
2016-07-10, 3, 5587, 2284, 4634, 8186, 2889, 
2016-07-10, 4, 5523, 2284, 3884, 8298, 2951, 
2016-07-10, 5, 5189, 2285, 3719, 8872, 2998, 
2016-07-10, 6, 4860, 2286, 3667, 9191, 2994, 
2016-07-10, 7, 5398, 2285, 3476, 8290, 2997, 
2016-07-10, 8, 7718, 2285, 3649, 7058, 2440, 
2016-07-10, 9, 10066, 2286, 3411, 5914, 2225, 
2016-07-10, 10, 10892, 2285, 3339, 6154, 2475, 
2016-07-10, 11, 11633, 2286, 3352, 6127, 2523, 
2016-07-10, 12, 12194, 2286, 3571, 6188, 2570, 
2016-07-10, 13, 12202, 2283, 4001, 6588, 2613, 
2016-07-10, 14, 12473, 2284, 4174, 6615, 2859, 
2016-07-10, 15, 12630, 2284, 4587, 7074, 2917, 
2016-07-10, 16, 12387, 2285, 5499, 7468, 2970, 
2016-07-10, 17, 11628, 2285, 6149, 8275, 3268, 
2016-07-10, 18, 10349, 2284, 7457, 8671, 3762, 
2016-07-10, 19, 8179, 2286, 8752, 9421, 4224, 
2016-07-10, 20, 5600, 2286, 9387, 10389, 4682, 
2016-07-10, 21, 4542, 2284, 9455, 11176, 4688, 
2016-07-10, 22, 4223, 2283, 8916, 11339, 4785, 
2016-07-10, 23, 4130, 2282, 8245, 10515, 3985, 
2016-07-10, 24, 4489, 2282, 7061, 9636, 3224, 
2016-07-11, 1, 4183, 2282, 7164, 8840, 2734, 
2016-07-11, 2, 4696, 2284, 6045, 8683, 2382, 
2016-07-11, 3, 4849, 2286, 5600, 8198, 2347, 
2016-07-11, 4, 4922, 2285, 5362, 7704, 2356, 
2016-07-11, 5, 4864, 2286, 5508, 7817, 2394, 
2016-07-11, 6, 4761, 2287, 5873, 8242, 2649, 
2016-07-11, 7, 5443, 2285, 5784, 9369, 2595, 
2016-07-11, 8, 7806, 2287, 5785, 8700, 2719, 
2016-07-11, 9, 9455, 2286, 6235, 8280, 2600, 
2016-07-11, 10, 10262, 2285, 6244, 8138, 2858, 
2016-07-11, 11, 10337, 2285, 7148, 8051, 2896, 
2016-07-11, 12, 10298, 2284, 7406, 8371, 3023, 
2016-07-11, 13, 10333, 2285, 8129, 8321, 3018, 
2016-07-11, 14, 10615, 2285, 8932, 8371, 3021, 
2016-07-11, 15, 11124, 2283, 9358, 8143, 3314, 
2016-07-11, 16, 11619, 2285, 9769, 8137, 3671, 
2016-07-11, 17, 11871, 2286, 10082, 8553, 3746, 
2016-07-11, 18, 11154, 2286, 10602, 9184, 3762, 
2016-07-11, 19, 9037, 2287, 11072, 9828, 4487, 
2016-07-11, 20, 6271, 2286, 11806, 10449, 4847, 
2016-07-11, 21, 5591, 2286, 11519, 11154, 4503, 
2016-07-11, 22, 5700, 2286, 10584, 10977, 4228, 
2016-07-11, 23, 5696, 2284, 9659, 9483, 3628, 
2016-07-11, 24, 5538, 2284, 8597, 8359, 3006, 
2016-07-12, 1, 5222, 2285, 7442, 7786, 2910, 
2016-07-12, 2, 5735, 2286, 6053, 7638, 2532, 
2016-07-12, 3, 5890, 2284, 5176, 7786, 2480, 
2016-07-12, 4, 5793, 2285, 5067, 7491, 2438, 
2016-07-12, 5, 5709, 2286, 5170, 7888, 2461, 
2016-07-12, 6, 5709, 2286, 5603, 8315, 2765, 
2016-07-12, 7, 6239, 2286, 5845, 9011, 2600, 
2016-07-12, 8, 8734, 2287, 5802, 8074, 2574, 
2016-07-12, 9, 10801, 2285, 5892, 7241, 2440, 
2016-07-12, 10, 11188, 2285, 6185, 7351, 2591, 
2016-07-12, 11, 12143, 2286, 6371, 6695, 2594, 
2016-07-12, 12, 12534, 2282, 6752, 6799, 2715, 
2016-07-12, 13, 12624, 2280, 7116, 6869, 2848, 
2016-07-12, 14, 12718, 2280, 7893, 7042, 3134, 
2016-07-12, 15, 12888, 2279, 8822, 7195, 3261, 
2016-07-12, 16, 12814, 2281, 9448, 7196, 3938, 
2016-07-12, 17, 12324, 2281, 10131, 7495, 4260, 
2016-07-12, 18, 11313, 2283, 10714, 8323, 4365, 
2016-07-12, 19, 9242, 2284, 11599, 8831, 4848, 
2016-07-12, 20, 6613, 2283, 12777, 8820, 5409, 
2016-07-12, 21, 5735, 2284, 12864, 9559, 4929, 
2016-07-12, 22, 5448, 2286, 11787, 10151, 4443, 
2016-07-12, 23, 5439, 2284, 10721, 9010, 3685, 
2016-07-12, 24, 5460, 2282, 9130, 8353, 2930, 
2016-07-13, 1, 5053, 2281, 8302, 7872, 2778, 
2016-07-13, 2, 5129, 2281, 7651, 7294, 2612, 
2016-07-13, 3, 4653, 2283, 7256, 7442, 2447, 
2016-07-13, 4, 4345, 2282, 7225, 7417, 2420, 
2016-07-13, 5, 4282, 2283, 7283, 7718, 2418, 
2016-07-13, 6, 4142, 2285, 7392, 8425, 2567, 
2016-07-13, 7, 4573, 2285, 7585, 8607, 2762, 
2016-07-13, 8, 6509, 2285, 8239, 8016, 2664, 
2016-07-13, 9, 8309, 2284, 8214, 7768, 2519, 
2016-07-13, 10, 9008, 2283, 8434, 7903, 2571, 
2016-07-13, 11, 9320, 2283, 9534, 7606, 2663, 
2016-07-13, 12, 9570, 2282, 10248, 7389, 3162, 
2016-07-13, 13, 9650, 2282, 11273, 7177, 3397, 
2016-07-13, 14, 9683, 2283, 12810, 7137, 3779, 
2016-07-13, 15, 9646, 2280, 14502, 7242, 3808, 
2016-07-13, 16, 9390, 2281, 15101, 7921, 4347, 
2016-07-13, 17, 9299, 2281, 15344, 8661, 4604, 
2016-07-13, 18, 8978, 2280, 15234, 9198, 4945, 
2016-07-13, 19, 7390, 2282, 15662, 9522, 5381, 
2016-07-13, 20, 5096, 2282, 16469, 9793, 5498, 
2016-07-13, 21, 4654, 2281, 15719, 10539, 4975, 
2016-07-13, 22, 4646, 2281, 14503, 10321, 4717, 
2016-07-13, 23, 4526, 2280, 12880, 9301, 4032, 
2016-07-13, 24, 4346, 2281, 10939, 8566, 3584, 
2016-07-14, 1, 3850, 2281, 9957, 8047, 3167, 
2016-07-14, 2, 3933, 2280, 8723, 7708, 2978, 
2016-07-14, 3, 4004, 2280, 7980, 7863, 2591, 
2016-07-14, 4, 3876, 2281, 7927, 7740, 2538, 
2016-07-14, 5, 3539, 2281, 8031, 7967, 2530, 
2016-07-14, 6, 3362, 2284, 8227, 8235, 2948, 
2016-07-14, 7, 3869, 2284, 8446, 8702, 3044, 
2016-07-14, 8, 6121, 2285, 8199, 8444, 3100, 
2016-07-14, 9, 8080, 2285, 8363, 8069, 3077, 
2016-07-14, 10, 8924, 2283, 9257, 7602, 2990, 
2016-07-14, 11, 9526, 2282, 9884, 7391, 3278, 
2016-07-14, 12, 9913, 2282, 10848, 7540, 3482, 
2016-07-14, 13, 10181, 2281, 12075, 7409, 3712, 
2016-07-14, 14, 10397, 2280, 13251, 7449, 4039, 
2016-07-14, 15, 10536, 2278, 13991, 7545, 4499, 
2016-07-14, 16, 10513, 2277, 15346, 7495, 4746, 
2016-07-14, 17, 10216, 2278, 15906, 7746, 5086, 
2016-07-14, 18, 9512, 2278, 16230, 8181, 5267, 
2016-07-14, 19, 7627, 2277, 17156, 8389, 5468, 
2016-07-14, 20, 5227, 2279, 17814, 8806, 5521, 
2016-07-14, 21, 4654, 2278, 16912, 9521, 5185, 
2016-07-14, 22, 4679, 2281, 15403, 9601, 4726, 
2016-07-14, 23, 4696, 2281, 13044, 8778, 4351, 
2016-07-14, 24, 4898, 2279, 10306, 8590, 3756, 
2016-07-15, 1, 5056, 2280, 8648, 8319, 3081, 
2016-07-15, 2, 5448, 2278, 7517, 7735, 2736, 
2016-07-15, 3, 5185, 2278, 6944, 7715, 2599, 
2016-07-15, 4, 4992, 2278, 6738, 7760, 2561, 
2016-07-15, 5, 4771, 2279, 6826, 7744, 2595, 
2016-07-15, 6, 4376, 2280, 7137, 8325, 2893, 
2016-07-15, 7, 4691, 2281, 7429, 9031, 2932, 
2016-07-15, 8, 6999, 2283, 7166, 8670, 2990, 
2016-07-15, 9, 9043, 2283, 7382, 8149, 2620, 
2016-07-15, 10, 9877, 2282, 7717, 8176, 2802, 
2016-07-15, 11, 10197, 2282, 8301, 7876, 3020, 
2016-07-15, 12, 10572, 2281, 9159, 7627, 3049, 
2016-07-15, 13, 10802, 2281, 9694, 7616, 3605, 
2016-07-15, 14, 11484, 2277, 10769, 7373, 3736, 
2016-07-15, 15, 11673, 2275, 11554, 7576, 4132, 
2016-07-15, 16, 11427, 2274, 12546, 7792, 4551, 
2016-07-15, 17, 11258, 2276, 13193, 8065, 4695, 
2016-07-15, 18, 10382, 2279, 13629, 8442, 5020, 
2016-07-15, 19, 8217, 2279, 14355, 9101, 5424, 
2016-07-15, 20, 5591, 2278, 15293, 9469, 5448, 
2016-07-15, 21, 4909, 2277, 14449, 10178, 5182, 
2016-07-15, 22, 5057, 2277, 13041, 9874, 5122, 
2016-07-15, 23, 5281, 2278, 11073, 9133, 4697, 
2016-07-15, 24, 5340, 2279, 9042, 9007, 3869, 
2016-07-16, 1, 5193, 2280, 8074, 8396, 3208, 
2016-07-16, 2, 5580, 2279, 6378, 8282, 2856, 
2016-07-16, 3, 5265, 2280, 5616, 8285, 2911, 
2016-07-16, 4, 5020, 2278, 5568, 8272, 2755, 
2016-07-16, 5, 4636, 2277, 5715, 8393, 2684, 
2016-07-16, 6, 4369, 2280, 6137, 8575, 2664, 
2016-07-16, 7, 4491, 2280, 5863, 8747, 2898, 
2016-07-16, 8, 6290, 2281, 5712, 8057, 2715, 
2016-07-16, 9, 8512, 2281, 5174, 7247, 2620, 
2016-07-16, 10, 9364, 2282, 5083, 7416, 2800, 
2016-07-16, 11, 10218, 2283, 5499, 7388, 2927, 
2016-07-16, 12, 10610, 2280, 6031, 7606, 2856, 
2016-07-16, 13, 11034, 2277, 6317, 7647, 2987, 
2016-07-16, 14, 11641, 2276, 6720, 7854, 3032, 
2016-07-16, 15, 11503, 2277, 8085, 7727, 3301, 
2016-07-16, 16, 11316, 2277, 9118, 7255, 3721, 
2016-07-16, 17, 10995, 2278, 9758, 7841, 3819, 
2016-07-16, 18, 10064, 2279, 10821, 8197, 4036, 
2016-07-16, 19, 8082, 2279, 11558, 8882, 4537, 
2016-07-16, 20, 5393, 2278, 12343, 9553, 4771, 
2016-07-16, 21, 4619, 2279, 11964, 10152, 4579, 
2016-07-16, 22, 4613, 2280, 11406, 9996, 4137, 
2016-07-16, 23, 4559, 2279, 10663, 8822, 3712, 
2016-07-16, 24, 4483, 2278, 9260, 8240, 3225, 
2016-07-17, 1, 4379, 2277, 8053, 8081, 3030, 
2016-07-17, 2, 4413, 2276, 6856, 7941, 2980, 
2016-07-17, 3, 4269, 2277, 5598, 8027, 2959, 
2016-07-17, 4, 4125, 2276, 5351, 8153, 2943, 
2016-07-17, 5, 4021, 2277, 5440, 8119, 2727, 
2016-07-17, 6, 3867, 2278, 5585, 8299, 2532, 
2016-07-17, 7, 4086, 2279, 5515, 7945, 2445, 
2016-07-17, 8, 6494, 2281, 5178, 6570, 2352, 
2016-07-17, 9, 8537, 2280, 4975, 6047, 2392, 
2016-07-17, 10, 9124, 2281, 5028, 6013, 2446, 
2016-07-17, 11, 9689, 2281, 4897, 6170, 2600, 
2016-07-17, 12, 10298, 2281, 5247, 6759, 2486, 
2016-07-17, 13, 10695, 2282, 5504, 6707, 2603, 
2016-07-17, 14, 11261, 2279, 5800, 6748, 2865, 
2016-07-17, 15, 11173, 2277, 7046, 6687, 3228, 
2016-07-17, 16, 10991, 2276, 8363, 6582, 3363, 
2016-07-17, 17, 10516, 2276, 9111, 7236, 3504, 
2016-07-17, 18, 9192, 2277, 9918, 8125, 3970, 
2016-07-17, 19, 7272, 2278, 10806, 8906, 4478, 
2016-07-17, 20, 4802, 2279, 11572, 9557, 4818, 
2016-07-17, 21, 4004, 2279, 11868, 9889, 4637, 
2016-07-17, 22, 4000, 2280, 11514, 9765, 4065, 
2016-07-17, 23, 4049, 2280, 10471, 8988, 3481, 
2016-07-17, 24, 4014, 2281, 8597, 8707, 3137, 
2016-07-18, 1, 3684, 2281, 8106, 7806, 2861, 
2016-07-18, 2, 4114, 2280, 7106, 7657, 2547, 
2016-07-18, 3, 4225, 2280, 6602, 7445, 2435, 
2016-07-18, 4, 4115, 2279, 6406, 7645, 2418, 
2016-07-18, 5, 3977, 2279, 6732, 7685, 2613, 
2016-07-18, 6, 3851, 2281, 7125, 8128, 2936, 
2016-07-18, 7, 4275, 2280, 7276, 8850, 2868, 
2016-07-18, 8, 6514, 2281, 6735, 8474, 2909, 
2016-07-18, 9, 8867, 2280, 6512, 8386, 2740, 
2016-07-18, 10, 9894, 2280, 6936, 7709, 2931, 
2016-07-18, 11, 10481, 2280, 7172, 7324, 2982, 
2016-07-18, 12, 10947, 2280, 7533, 7165, 3176, 
2016-07-18, 13, 11091, 2280, 8006, 7316, 3266, 
2016-07-18, 14, 11179, 2279, 9034, 7215, 3387, 
2016-07-18, 15, 11174, 2278, 9296, 7459, 4029, 
2016-07-18, 16, 11018, 2276, 11003, 6909, 4332, 
2016-07-18, 17, 10697, 2276, 11353, 7475, 4630, 
2016-07-18, 18, 9852, 2277, 11778, 8090, 4812, 
2016-07-18, 19, 8001, 2277, 12709, 8769, 4886, 
2016-07-18, 20, 5410, 2279, 13279, 9571, 5199, 
2016-07-18, 21, 4681, 2280, 13299, 9786, 5226, 
2016-07-18, 22, 4596, 2280, 12718, 9497, 4815, 
2016-07-18, 23, 4246, 2281, 11530, 9082, 3671, 
2016-07-18, 24, 4301, 2281, 9811, 8511, 2988, 
2016-07-19, 1, 4329, 2279, 8561, 7821, 2762, 
2016-07-19, 2, 4677, 2281, 7352, 7669, 2629, 
2016-07-19, 3, 4444, 2280, 6408, 8116, 2656, 
2016-07-19, 4, 4114, 2279, 6697, 8049, 2583, 
2016-07-19, 5, 4119, 2279, 6303, 8273, 2512, 
2016-07-19, 6, 4055, 2278, 6700, 8715, 2568, 
2016-07-19, 7, 4160, 2280, 7088, 9068, 2930, 
2016-07-19, 8, 6351, 2280, 7236, 8156, 3052, 
2016-07-19, 9, 8542, 2280, 7215, 7888, 2723, 
2016-07-19, 10, 9375, 2280, 7536, 7751, 2793, 
2016-07-19, 11, 9960, 2281, 8093, 7621, 2822, 
2016-07-19, 12, 10339, 2282, 8647, 7337, 3221, 
2016-07-19, 13, 10480, 2281, 9622, 7240, 3251, 
2016-07-19, 14, 10616, 2282, 10921, 7290, 3353, 
2016-07-19, 15, 10775, 2280, 12020, 7036, 3698, 
2016-07-19, 16, 10779, 2279, 12490, 7513, 4013, 
2016-07-19, 17, 9996, 2280, 13170, 8250, 4365, 
2016-07-19, 18, 9298, 2282, 13302, 8951, 4718, 
2016-07-19, 19, 7350, 2282, 13958, 9682, 4998, 
2016-07-19, 20, 5035, 2280, 14937, 9725, 5208, 
2016-07-19, 21, 4489, 2281, 14955, 9514, 5225, 
2016-07-19, 22, 4264, 2282, 14019, 9734, 4593, 
2016-07-19, 23, 3947, 2282, 12358, 9226, 3808, 
2016-07-19, 24, 3797, 2282, 10397, 9081, 3042, 
2016-07-20, 1, 3652, 2283, 9471, 8307, 2624, 
2016-07-20, 2, 3954, 2282, 8237, 7714, 2567, 
2016-07-20, 3, 4463, 2282, 6877, 7824, 2187, 
2016-07-20, 4, 4164, 2283, 6829, 7777, 2156, 
2016-07-20, 5, 3644, 2282, 7361, 8164, 2258, 
2016-07-20, 6, 3461, 2282, 7889, 8216, 2596, 
2016-07-20, 7, 3976, 2282, 8077, 8206, 3127, 
2016-07-20, 8, 5996, 2282, 8645, 7590, 3119, 
2016-07-20, 9, 8093, 2281, 8687, 7497, 2585, 
2016-07-20, 10, 8944, 2280, 8853, 7387, 2693, 
2016-07-20, 11, 9448, 2282, 9721, 6909, 3145, 
2016-07-20, 12, 9869, 2282, 10878, 6817, 3247, 
2016-07-20, 13, 10012, 2283, 12414, 6273, 3593, 
2016-07-20, 14, 10075, 2283, 13747, 6520, 3770, 
2016-07-20, 15, 10208, 2281, 14796, 6568, 4229, 
2016-07-20, 16, 10056, 2280, 15697, 7010, 4377, 
2016-07-20, 17, 9730, 2280, 16800, 7364, 4384, 
2016-07-20, 18, 9119, 2280, 16982, 7814, 4838, 
2016-07-20, 19, 7321, 2280, 17483, 8266, 5395, 
2016-07-20, 20, 5121, 2280, 17846, 8637, 5498, 
2016-07-20, 21, 4554, 2282, 16553, 9658, 5394, 
2016-07-20, 22, 4508, 2281, 15301, 9491, 5118, 
2016-07-20, 23, 4291, 2285, 13424, 9288, 3891, 
2016-07-20, 24, 4170, 2286, 11547, 8547, 3230, 
2016-07-21, 1, 4112, 2283, 11049, 7128, 2728, 
2016-07-21, 2, 4350, 2283, 9594, 6907, 2501, 
2016-07-21, 3, 4264, 2283, 8747, 6978, 2475, 
2016-07-21, 4, 4279, 2282, 8340, 6917, 2325, 
2016-07-21, 5, 4309, 2282, 8515, 6636, 2377, 
2016-07-21, 6, 4075, 2281, 9032, 6868, 2630, 
2016-07-21, 7, 4469, 2281, 9377, 7203, 2933, 
2016-07-21, 8, 6655, 2279, 9440, 6693, 3104, 
2016-07-21, 9, 8749, 2280, 9484, 6210, 2772, 
2016-07-21, 10, 9327, 2282, 10293, 6256, 2989, 
2016-07-21, 11, 9881, 2280, 11478, 6004, 3307, 
2016-07-21, 12, 10482, 2282, 12791, 5280, 3682, 
2016-07-21, 13, 10837, 2283, 14202, 5237, 3568, 
2016-07-21, 14, 11093, 2282, 15573, 5301, 3655, 
2016-07-21, 15, 11403, 2283, 16697, 5190, 3977, 
2016-07-21, 16, 11757, 2281, 17753, 4891, 4180, 
2016-07-21, 17, 11577, 2282, 18932, 4248, 4320, 
2016-07-21, 18, 10834, 2282, 18837, 4928, 4756, 
2016-07-21, 19, 8777, 2280, 18802, 6059, 5131, 
2016-07-21, 20, 6432, 2283, 18318, 7341, 5344, 
2016-07-21, 21, 6025, 2284, 17696, 8032, 5171, 
2016-07-21, 22, 5923, 2284, 15641, 8770, 4894, 
2016-07-21, 23, 5752, 2283, 13705, 8231, 3912, 
2016-07-21, 24, 5910, 2284, 11220, 8003, 3097, 
2016-07-22, 1, 5654, 2284, 10023, 7659, 2651, 
2016-07-22, 2, 5657, 2283, 9094, 7483, 2335, 
2016-07-22, 3, 5494, 2283, 8590, 7325, 2201, 
2016-07-22, 4, 5363, 2283, 8182, 7078, 2287, 
2016-07-22, 5, 5105, 2283, 8313, 7223, 2264, 
2016-07-22, 6, 4729, 2283, 8856, 7620, 2419, 
2016-07-22, 7, 4921, 2283, 9028, 7946, 2545, 
2016-07-22, 8, 6992, 2284, 9454, 7420, 2679, 
2016-07-22, 9, 9147, 2283, 9606, 7196, 2556, 
2016-07-22, 10, 10190, 2283, 10415, 6545, 2886, 
2016-07-22, 11, 10597, 2284, 11540, 6406, 3346, 
2016-07-22, 12, 11039, 2284, 13339, 5984, 3396, 
2016-07-22, 13, 11540, 2285, 14283, 6175, 3106, 
2016-07-22, 14, 11889, 2286, 15436, 5950, 3434, 
2016-07-22, 15, 11929, 2285, 16958, 5697, 3808, 
2016-07-22, 16, 11751, 2285, 17906, 5745, 4585, 
2016-07-22, 17, 10991, 2286, 18939, 5924, 4654, 
2016-07-22, 18, 10423, 2284, 19301, 6553, 4632, 
2016-07-22, 19, 8533, 2284, 19345, 7269, 5194, 
2016-07-22, 20, 6024, 2283, 20092, 7582, 5235, 
2016-07-22, 21, 5377, 2283, 19289, 8295, 5124, 
2016-07-22, 22, 5184, 2284, 17580, 8536, 4830, 
2016-07-22, 23, 4956, 2285, 15209, 8752, 4052, 
2016-07-22, 24, 4807, 2286, 13115, 8208, 3579, 
2016-07-23, 1, 4660, 2286, 10996, 8463, 3032, 
2016-07-23, 2, 4842, 2286, 9460, 8387, 2558, 
2016-07-23, 3, 4798, 2287, 8640, 8157, 2254, 
2016-07-23, 4, 4654, 2285, 7942, 8112, 2286, 
2016-07-23, 5, 4481, 2285, 7904, 8500, 2201, 
2016-07-23, 6, 4224, 2286, 7803, 8500, 2392, 
2016-07-23, 7, 4612, 2285, 7771, 8193, 2277, 
2016-07-23, 8, 6468, 2284, 7741, 7472, 2368, 
2016-07-23, 9, 8353, 2284, 7973, 7112, 2616, 
2016-07-23, 10, 9567, 2283, 8832, 6747, 2651, 
2016-07-23, 11, 9998, 2284, 10734, 6424, 2871, 
2016-07-23, 12, 10114, 2286, 12633, 6335, 2949, 
2016-07-23, 13, 10154, 2285, 13650, 6762, 3275, 
2016-07-23, 14, 10428, 2286, 14633, 6886, 3555, 
2016-07-23, 15, 10817, 2287, 15177, 6863, 3888, 
2016-07-23, 16, 10934, 2285, 15688, 6889, 4159, 
2016-07-23, 17, 10597, 2285, 15953, 7231, 4465, 
2016-07-23, 18, 9757, 2287, 15955, 7810, 4837, 
2016-07-23, 19, 7584, 2284, 16871, 8185, 5251, 
